day,hour,pickup_cluster,actual_demand,actual_supply,traffic_level_enc,day_of_week,is_weekend,supply_lag_1h,supply_lag_2h,supply_trend,rolling_3h,cluster_avg_supply,demand_lag_1h,demand_lag_2h,demand_rolling_3h,pred_demand,pred_supply,gap,surge_multiplier,zone_status
3,8,0,46,0.8067083937500229,0.9565217391304348,3,0,2.0824024758710467,48.17505762189341,-46.09265514602236,17.021389497171494,21.248111825458732,2.0,51.0,33.0,45.719147,0.9566355540907646,44.76251117442486,3.0,🔴 High Demand
3,9,0,3,1.0218923428211257,1.3333333333333333,3,0,0.8067083937500229,2.0824024758710467,-1.2756940821210239,1.3036677374807317,21.248111825458732,46.0,2.0,17.0,3.0334074,1.0496999310257553,1.9837075186965347,1.2,🟢 Normal
3,10,0,1,0.0054443577920858,0.0,3,0,1.0218923428211257,0.8067083937500229,0.21518394907110283,0.6113483647877448,21.248111825458732,3.0,46.0,16.666666666666668,1.110226,0.0010054889826670715,1.1092205461354359,1.11,🟢 Normal
3,11,0,9,6.008807466779191,1.0,3,0,0.0054443577920858,1.0218923428211257,-1.01644798502904,2.3453813891308006,21.248111825458732,1.0,3.0,4.333333333333333,11.793897,4.952664720740669,6.841231954369194,1.68,🟡 Moderate
3,12,0,93,92.02287752078459,1.4623655913978495,3,0,6.008807466779191,0.0054443577920858,6.003363108987106,32.679043115118624,21.248111825458732,9.0,1.0,34.333333333333336,92.84685,92.01149770589906,0.8353498282806271,1.08,🟢 Normal
3,13,0,50,1.0950267930194721,0.08,3,0,92.02287752078459,6.008807466779191,86.0140700540054,33.04223726019442,21.248111825458732,93.0,9.0,50.666666666666664,49.89461,4.0332097890576994,45.86140156958488,3.0,🔴 High Demand
3,14,0,10,-0.0813303680536456,1.9,3,0,1.0950267930194721,92.02287752078459,-90.92785072776512,31.01219131525014,21.248111825458732,50.0,93.0,51.0,9.429162,-0.0250638444014184,9.45422586985308,1.95,🟡 Moderate
3,15,0,60,-0.1564622092310315,1.9333333333333333,3,0,-0.0813303680536456,1.0950267930194721,-1.1763571610731178,0.28574473857826505,21.248111825458732,10.0,50.0,40.0,59.04714,0.3171574223702701,58.729980791741056,3.0,🔴 High Demand
3,16,0,42,41.91491167926841,1.9761904761904763,3,0,-0.1564622092310315,-0.0813303680536456,-0.07513184117738589,13.892373033994575,21.248111825458732,60.0,10.0,37.333333333333336,42.29693,41.04209015483327,1.2548382509284508,1.13,🟢 Normal
3,17,0,51,49.06701131337543,0.0784313725490196,3,0,41.91491167926841,-0.1564622092310315,42.07137388849944,30.275153594470936,21.248111825458732,42.0,60.0,51.0,50.63449,48.98549251559126,1.648998451205614,1.16,🟢 Normal
3,18,0,46,44.71469161271981,1.891304347826087,3,0,49.06701131337543,41.91491167926841,7.152099634107024,45.23220486845455,21.248111825458732,51.0,42.0,46.333333333333336,45.86423,44.707125468308256,1.157105641310885,1.12,🟢 Normal
3,19,0,106,104.76534821459535,1.490566037735849,3,0,44.71469161271981,49.06701131337543,-4.35231970065562,66.1823503802302,21.248111825458732,46.0,51.0,67.66666666666667,105.942635,104.70739292751482,1.2352416550047138,1.12,🟢 Normal
3,20,0,1,0.0281652674321879,2.0,3,0,104.76534821459535,44.71469161271981,60.05065660187554,49.83606836491578,21.248111825458732,106.0,46.0,51.0,1.126891,26.758790855330837,-25.631899838370693,1.0,🟢 Normal
3,21,0,50,-0.16732853308038229,2.0,3,0,0.0281652674321879,104.76534821459535,-104.73718294716316,34.875394982982385,21.248111825458732,1.0,106.0,52.333333333333336,47.98019,-0.17411660339507024,48.15430688049468,3.0,🔴 High Demand
3,22,0,1,0.9275993745036188,1.0,3,0,-0.16732853308038229,0.0281652674321879,-0.19549380051257018,0.2628120362851415,21.248111825458732,50.0,1.0,17.333333333333332,1.5603948,0.9216666261458732,0.63872813780066,1.06,🟢 Normal
3,23,0,1,0.0387800993759415,2.0,3,0,0.9275993745036188,-0.16732853308038229,1.094927907584001,0.266350313599726,21.248111825458732,1.0,50.0,17.333333333333332,3.509513,0.03699923945827811,3.472513661847874,1.35,🟡 Moderate
4,0,0,1,0.998196257314964,0.0,4,0,0.0387800993759415,0.9275993745036188,-0.8888192751276773,0.6548585770648415,21.248111825458732,1.0,1.0,1.0,1.0322661,0.990251656942243,0.04201448304188782,1.0,🟢 Normal
4,1,0,143,141.57545212369902,1.6013986013986015,4,0,0.998196257314964,0.0387800993759415,0.9594161579390225,47.53747616012998,21.248111825458732,1.0,1.0,48.333333333333336,129.94633,141.6386449480296,-11.692310109162406,1.0,🟢 Normal
4,2,0,1,1.0101704124795037,2.0,4,0,141.57545212369902,0.998196257314964,140.57725586638406,47.8612729311645,21.248111825458732,143.0,1.0,48.333333333333336,33.726955,1.0129172706223253,32.714038143196035,3.0,🔴 High Demand
4,3,0,5,3.030242324038003,0.4,4,0,1.0101704124795037,141.57545212369902,-140.5652817112195,48.53862162007218,21.248111825458732,1.0,143.0,49.666666666666664,5.068814,8.092940368369787,-3.024126567558019,1.0,🟢 Normal
4,4,0,79,78.04384088908654,1.4303797468354431,4,0,3.030242324038003,1.0101704124795037,2.0200719115584995,27.36141787520135,21.248111825458732,5.0,1.0,28.333333333333332,79.009384,77.84684523667313,1.1625389186003048,1.12,🟢 Normal
4,6,0,45,44.103481529539806,1.7777777777777777,4,0,78.04384088908654,3.030242324038003,75.01359856504854,41.72585491422145,21.248111825458732,79.0,5.0,43.0,45.07715,44.15493550706353,0.9222129304364728,1.09,🟢 Normal
4,7,0,3,1.026682682064863,0.6666666666666666,4,0,44.103481529539806,78.04384088908654,-33.94035935954673,41.0580017002304,21.248111825458732,45.0,79.0,42.333333333333336,18.681067,1.0523975474655927,17.62866896559593,3.0,🔴 High Demand
4,8,0,72,72.1414969427378,1.0277777777777777,4,0,1.026682682064863,44.103481529539806,-43.07679884747494,39.09055371811416,21.248111825458732,3.0,45.0,40.0,72.12468,72.28587741563595,-0.1611978502062641,1.0,🟢 Normal
4,9,0,96,49.894628619083534,0.041666666666666664,4,0,72.1414969427378,1.026682682064863,71.11481426067294,41.020936081295396,21.248111825458732,72.0,3.0,57.0,96.12234,49.829684990407976,46.29265235090062,3.0,🔴 High Demand
4,10,0,1,0.0105236911892614,2.0,4,0,49.894628619083534,72.1414969427378,-22.24686832365427,40.6822164176702,21.248111825458732,96.0,72.0,56.333333333333336,11.770515,11.852503237464164,-0.08198779556963309,1.0,🟢 Normal
4,11,0,1,0.0522497617187801,2.0,4,0,0.0105236911892614,49.894628619083534,-49.88410492789427,16.652467357330526,21.248111825458732,1.0,96.0,32.666666666666664,1.1698238,0.067088277269719,1.1027354884849807,1.11,🟢 Normal
4,12,0,103,1.2199300767156267,0.5922330097087378,4,0,0.0522497617187801,0.0105236911892614,0.0417260705295187,0.4275678432078894,21.248111825458732,1.0,1.0,35.0,103.077286,1.2398316515175891,101.83745411508397,3.0,🔴 High Demand
4,13,0,64,62.56549670503219,0.078125,4,0,1.2199300767156267,0.0522497617187801,1.1676803149968467,21.279225514488864,21.248111825458732,103.0,1.0,56.0,63.880093,62.67127666411226,1.2088159567373467,1.12,🟢 Normal
4,14,0,39,38.057262739711405,1.8974358974358974,4,0,62.56549670503219,1.2199300767156267,61.34556662831656,33.94756317381974,21.248111825458732,64.0,103.0,68.66666666666667,35.56656,38.160278871258114,-2.5937200333674895,1.0,🟢 Normal
4,15,0,100,13.806294679139452,1.09,4,0,38.057262739711405,62.56549670503219,-24.508233965320784,38.14301804129435,21.248111825458732,39.0,64.0,67.66666666666667,99.83235,11.964159147777053,87.86819253679326,3.0,🔴 High Demand
4,16,0,2,0.9834983984554191,1.5,4,0,13.806294679139452,38.057262739711405,-24.250968060571953,17.615685272435424,21.248111825458732,100.0,39.0,47.0,1.9125253,1.0336964144514345,0.8788288817598082,1.09,🟢 Normal
4,17,0,102,4.320429514998882,1.0490196078431373,4,0,0.9834983984554191,13.806294679139452,-12.822796280684033,6.37007419753125,21.248111825458732,2.0,100.0,68.0,102.03385,4.807191537289547,97.22666008624562,3.0,🔴 High Demand
4,18,0,146,87.3577809319314,1.1095890410958904,4,0,4.320429514998882,0.9834983984554191,3.3369311165434627,30.887236281795236,21.248111825458732,102.0,2.0,83.33333333333333,146.10565,87.36084954742148,58.74480230804727,3.0,🔴 High Demand
4,19,0,98,0.0021170898431853227,1.0204081632653061,4,0,87.3577809319314,4.320429514998882,83.03735141693252,30.56010917892449,21.248111825458732,146.0,102.0,115.33333333333333,97.82254,0.09190906959909807,97.73063121360403,3.0,🔴 High Demand
4,20,0,122,81.86264626103907,1.3688524590163935,4,0,0.0021170898431853227,87.3577809319314,-87.35566384208822,56.407514760937886,21.248111825458732,98.0,146.0,122.0,82.6072,64.75577387460376,17.851426747954832,3.0,🔴 High Demand
4,21,0,4,3.0635736247106697,1.75,4,0,81.86264626103907,0.0021170898431853227,81.86052917119589,28.309445658530976,21.248111825458732,122.0,98.0,74.66666666666667,4.081607,2.992306188256298,1.0893006766729014,1.11,🟢 Normal
4,22,0,3,1.9733280610989499,0.0,4,0,3.0635736247106697,81.86264626103907,-78.7990726363284,28.9665159822829,21.248111825458732,4.0,122.0,43.0,5.0889273,1.8589346881825293,3.2299925807994043,1.32,🟡 Moderate
4,23,0,1,1.004391313840486,1.0,4,0,1.9733280610989499,3.0635736247106697,-1.0902455636117199,2.013764333216702,21.248111825458732,3.0,4.0,2.6666666666666665,0.84955615,1.103486275877772,-0.25393012782555635,1.0,🟢 Normal
5,0,0,48,1.1361174454667986,1.9583333333333333,5,1,1.004391313840486,1.9733280610989499,-0.9689367472584638,1.3712789401354115,21.248111825458732,1.0,3.0,17.333333333333332,47.974674,1.1362332473023835,46.83844097755113,3.0,🔴 High Demand
5,1,0,45,44.235125423694456,1.9111111111111112,5,1,1.1361174454667986,1.004391313840486,0.13172613162631253,15.458544727667247,21.248111825458732,48.0,1.0,31.333333333333332,45.50266,44.14395949327261,1.3586993507215297,1.14,🟢 Normal
5,2,0,117,48.153532668604136,1.641025641025641,5,1,44.235125423694456,1.1361174454667986,43.099007978227654,31.17492517925513,21.248111825458732,45.0,48.0,70.0,117.034935,48.15140440998164,68.88353058757696,3.0,🔴 High Demand
5,3,0,41,2.3595853557929374,0.07317073170731707,5,1,48.153532668604136,44.235125423694456,3.9184072449096803,31.58274781603051,21.248111825458732,117.0,45.0,67.66666666666667,45.01567,2.218758505113017,42.79691227125417,3.0,🔴 High Demand
5,4,0,55,0.9117477153487684,1.018181818181818,5,1,2.3595853557929374,48.153532668604136,-45.7939473128112,17.141621913248613,21.248111825458732,41.0,117.0,71.0,54.94341,0.8439920849952514,54.0994168810692,3.0,🔴 High Demand
5,5,0,43,0.9157140657598517,1.0232558139534884,5,1,0.9117477153487684,2.3595853557929374,-1.447837640444169,1.3956823789671857,21.248111825458732,55.0,41.0,46.333333333333336,43.639275,0.9840390862550272,42.655235510912945,3.0,🔴 High Demand
5,6,0,48,34.14003216658848,1.6875,5,1,0.9157140657598517,0.9117477153487684,0.003966350411083286,11.989164649232366,21.248111825458732,43.0,55.0,48.666666666666664,45.82216,34.4935284665133,11.328630346963266,2.13,🔴 High Demand
5,7,0,1,0.0150904627003695,0.0,5,1,34.14003216658848,0.9157140657598517,33.22431810082863,11.690278898349568,21.248111825458732,48.0,43.0,30.666666666666668,0.8908797,0.017941840106085048,0.8729378505410402,1.09,🟢 Normal
5,8,0,69,0.8504720326267236,1.8695652173913044,5,1,0.0150904627003695,34.14003216658848,-34.12494170388811,11.668531553971858,21.248111825458732,1.0,48.0,39.333333333333336,68.93305,0.9211840998020516,68.01186796318623,3.0,🔴 High Demand
5,9,0,50,0.7249319893865992,0.94,5,1,0.8504720326267236,0.0150904627003695,0.835381569926354,0.5301648282378975,21.248111825458732,69.0,1.0,40.0,50.26129,0.7501387114665752,49.511152792439674,3.0,🔴 High Demand
5,10,0,3,2.0049927309972415,1.0,5,1,0.7249319893865992,0.8504720326267236,-0.12554004324012435,1.193465584336855,21.248111825458732,50.0,69.0,40.666666666666664,2.6349607,1.9839628629463315,0.6509977884513736,1.07,🟢 Normal
5,11,0,46,46.1185626275863,1.891304347826087,5,1,2.0049927309972415,0.7249319893865992,1.2800607416106424,16.282829115990047,21.248111825458732,3.0,50.0,33.0,46.080112,47.078609112420736,-0.9984966551453454,1.0,🟢 Normal
5,12,0,81,79.48571316809848,0.5679012345679012,5,1,46.1185626275863,2.0049927309972415,44.113569896589055,42.536422842227346,21.248111825458732,46.0,3.0,43.333333333333336,79.961876,79.53278328022691,0.4290926353004352,1.04,🟢 Normal
5,13,0,2,1.9752076745324225,0.5,5,1,79.48571316809848,46.1185626275863,33.367150540512185,42.5264944900724,21.248111825458732,81.0,46.0,43.0,2.074976,2.0840578031716306,-0.009081835764404023,1.0,🟢 Normal
5,14,0,109,56.26034529212516,0.027522935779816515,5,1,1.9752076745324225,79.48571316809848,-77.51050549356606,45.90708871158535,21.248111825458732,2.0,81.0,64.0,108.8309,56.223555276809215,52.60734682280016,3.0,🔴 High Demand
5,15,0,130,128.8591171871263,0.2153846153846154,5,1,56.26034529212516,1.9752076745324225,54.28513761759274,62.364890051261284,21.248111825458732,109.0,2.0,80.33333333333333,130.02562,128.82260151357428,1.2030179932616534,1.12,🟢 Normal
5,16,0,41,-0.036140099619452706,0.07317073170731707,5,1,128.8591171871263,56.26034529212516,72.59877189500114,61.69444079321067,21.248111825458732,130.0,109.0,93.33333333333333,42.862877,-0.025824733870227178,42.888701625960074,3.0,🔴 High Demand
5,17,0,18,18.11086224276544,0.8888888888888888,5,1,-0.036140099619452706,128.8591171871263,-128.89525728674573,48.97794644342409,21.248111825458732,41.0,130.0,63.0,18.07395,13.670241648516361,4.403708165326412,1.44,🟡 Moderate
5,18,0,52,50.81097663268549,1.9423076923076923,5,1,18.11086224276544,-0.036140099619452706,18.14700234238489,22.961899591943823,21.248111825458732,18.0,41.0,37.0,52.015053,50.70164826716662,1.313404528243538,1.13,🟢 Normal
5,19,0,2,1.0378906033322994,1.0,5,1,50.81097663268549,18.11086224276544,32.700114389920046,23.319909826261078,21.248111825458732,52.0,18.0,24.0,2.202823,8.59335979098382,-6.390536867323542,1.0,🟢 Normal
5,20,0,4,1.9994706269065983,1.0,5,1,1.0378906033322994,50.81097663268549,-49.77308602935319,17.94944595430813,21.248111825458732,2.0,52.0,19.333333333333332,2.6164637,1.9790760963354328,0.6373875648584149,1.06,🟢 Normal
5,21,0,47,0.8347862081240474,0.06382978723404255,5,1,1.9994706269065983,1.0378906033322994,0.9615800235742988,1.2907158127876484,21.248111825458732,4.0,2.0,17.666666666666668,40.468464,0.7961001715666927,39.672363726138386,3.0,🔴 High Demand
5,22,0,4,3.065389368688801,1.0,5,1,0.8347862081240474,1.9994706269065983,-1.164684418782551,1.9665487345731487,21.248111825458732,47.0,4.0,18.333333333333332,3.902773,3.02408538565922,0.8786875177831628,1.09,🟢 Normal
5,23,0,47,1.2634194786594464,1.8936170212765957,5,1,3.065389368688801,0.8347862081240474,2.230603160564754,1.721198351824098,21.248111825458732,4.0,47.0,32.666666666666664,46.999302,1.4584273955565137,45.54087451484388,3.0,🔴 High Demand
6,0,0,92,42.87199190085616,1.0869565217391304,6,1,1.2634194786594464,3.065389368688801,-1.8019698900293546,15.73360024940147,21.248111825458732,47.0,4.0,47.666666666666664,91.941345,42.6757412113667,49.26560400347705,3.0,🔴 High Demand
6,1,0,41,40.03537197630277,1.8780487804878048,6,1,42.87199190085616,1.2634194786594464,41.608572422196715,28.05692778527279,21.248111825458732,92.0,47.0,60.0,41.013077,40.12888245974211,0.8841943224844542,1.09,🟢 Normal
6,2,0,61,-0.18476856916156123,1.639344262295082,6,1,40.03537197630277,42.87199190085616,-2.836619924553389,27.574198435999126,21.248111825458732,41.0,92.0,64.66666666666667,60.814636,0.023371889709592003,60.791264340759156,3.0,🔴 High Demand
6,3,0,44,2.205294070256735,1.8636363636363635,6,1,-0.18476856916156123,40.03537197630277,-40.22014054546433,14.018632492465981,21.248111825458732,61.0,41.0,48.666666666666664,43.58077,2.109455647747651,41.47131293745743,3.0,🔴 High Demand
6,4,0,56,1.0988530011698538,1.8928571428571428,6,1,2.205294070256735,-0.18476856916156123,2.390062639418296,1.0397928340883427,21.248111825458732,44.0,61.0,53.666666666666664,55.680157,1.1106616030518996,54.56949510471177,3.0,🔴 High Demand
6,5,0,1,-0.0007959737285607,1.0,6,1,1.0988530011698538,2.205294070256735,-1.1064410690868811,1.1011170325660093,21.248111825458732,56.0,44.0,33.666666666666664,1.8411345,-0.0048935681386890325,1.8460281163259449,1.18,🟢 Normal
6,6,0,87,37.20940993519505,0.45977011494252873,6,1,-0.0007959737285607,1.0988530011698538,-1.0996489748984146,12.769155654212113,21.248111825458732,1.0,56.0,48.0,87.08135,37.06666832566711,50.01468390821961,3.0,🔴 High Demand
6,7,0,3,1.967660214291159,1.6666666666666667,6,1,37.20940993519505,-0.0007959737285607,37.210205908923605,13.05875805858588,21.248111825458732,87.0,1.0,30.333333333333332,3.2689407,1.9236867159056346,1.3452539712739309,1.13,🟢 Normal
6,8,0,2,1.0008806025143853,1.5,6,1,1.967660214291159,37.20940993519505,-35.24174972090389,13.392650250666863,21.248111825458732,3.0,87.0,30.666666666666668,2.3515344,0.9384685574599844,1.4130658091476818,1.14,🟢 Normal
6,9,0,51,2.267845244590919,1.0588235294117647,6,1,1.0008806025143853,1.967660214291159,-0.9667796117767737,1.7454620204654878,21.248111825458732,2.0,3.0,18.666666666666668,50.321487,2.1694586007389662,48.15202882601885,3.0,🔴 High Demand
6,10,0,143,54.30732800458195,1.4265734265734267,6,1,2.267845244590919,1.0008806025143853,1.2669646420765337,19.192017950562416,21.248111825458732,51.0,2.0,65.33333333333333,142.9627,54.2992985873194,88.66340893221185,3.0,🔴 High Demand
